Model.Year	Mfr	Division	Car.line	Class	CityMPG	HighwayMPG	CombinedMPG	Displacement	Cylinders	Transmission	Gears	CityCO2	HwyCO2	CombCO2	Sample
2016	Toyota	Toyota	HIGHLANDER AWD	SUV	18	24	20	3.5	6	Auto(S6)	6	492	369	437	No
2016	Toyota	Toyota	HIGHLANDER HYBRID AWD	SUV	27	28	28	3.5	6	Auto(AV-S6)	6	321	319	320	No
2016	Toyota	Toyota	HIGHLANDER HYBRID AWD LE Plus	SUV	28	28	28	3.5	6	Auto(AV-S6)	6	314	312	313	No
2016	Toyota	Toyota	LAND CRUISER WAGON 4WD	SUV	13	18	15	5.7	8	Auto(S8)	8	675	486	590	No
2016	Toyota	Toyota	SEQUOIA 4WD	SUV	13	17	14	5.7	8	Auto(S6)	6	701	515	617	No
2016	Toyota	Toyota	SEQUOIA 4WD FFV	SUV	13	17	14	5.7	8	Auto(S6)	6	697	510	612	No
2016	Volkswagen Group of	Volkswagen	Touareg	SUV	21	29	24	3	6	Auto(S8)	8	502	356	437	No
2016	Volkswagen Group of	Volkswagen	Touareg	SUV	17	23	19	3.6	6	Auto(S8)	8	520	391	462	No
2016	Volvo	Volvo Cars Of North America, LLC	XC90 AWD	SUV	20	25	22	2	4	Auto(S8)	8	430	355	397	No
2016	Volvo	Volvo Cars Of North America, LLC	XC90 AWD	SUV	22	25	23	2	4	Auto(S8)	8	408	355	384	No
